timestamp,close,high,low,open,volumefrom,volumeto,CCI,ichimoku_leadSpanA,ichimoku_leadSpanB,MACD,MACD_diff,MACD_signal,AwesomeOscillator,KAMA,RateofChange,RSI_7,RSI_14,StochasticOscillator,stoch_signal,TrueStrenghtIndex,UltimateOscilator,williamsR,Accum_Distrubution,ForceIndex,AvgTrueRange,BollingerHighBand,BHB_indicator,BollingerLowBand,BLB_indicator,BC_middleBand,BC_percBand,BCB_width,sma_5,sma_10,sma_20,sma_30,sma_50,sma_100,sma_200,ema_5,ema_10,ema_20,ema_30,ema_50,ema_100,ema_200,vwma,hull_Moving,Mkt_Cap
2018-01-17,11162.7,11736.3,9205.38,11282.49,348631.94,3666978316.26,-213.66627540018922,12763.4725,13229.114999999998,-393.74822916968515,-452.8110463814389,59.06281721175377,-1420.9254117647106,13346.288384896625,-34.161929556148756,22.59352382995128,31.07497344668829,24.32217827466274,19.946531094958328,54.645858678561474,54.645858678561474,-75.67782172533725,5860250590.771885,-1122577261515.7644,1662.7305799666808,17564.974348303153,0.0,11183.646828167435,1.0,14374.310588235294,-0.003282518896160487,44.39397271239247,12791.783999999996,13547.233000000002,7039.805,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,13327.588866867822,13831.859148322474,14107.632363370218,14198.790582133835,14270.380730516936,14322.951756374867,14348.796900687388,7016.700637415081,11805.915777777778,187635384792.99753
2018-01-18,11175.52,12018.43,10642.33,11162.7,204918.02,2357251805.09,-153.4092933089053,12660.892499999998,13229.114999999998,-543.1262753611754,-481.75127405834337,-61.375001302832075,-1835.3031111111159,12978.970270905846,-34.92123943793201,22.827357889791386,31.20093798591786,24.481483000247298,22.037842328085713,49.92107107215181,49.92107107215181,-75.51851699975269,5329701917.657669,-957891942993.3334,1642.256967111918,17626.21698532066,0.0,10766.983014679336,0.0,14196.599999999999,0.05956014725103004,48.31603320965109,12178.263999999997,13167.168,7039.805,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,12954.912616033193,13537.41549136553,13868.745567081343,13980.023391211449,14067.994733860649,14132.915286954627,14164.930825685487,7016.700637415081,10921.250407407408,187875045027.17325
2018-01-19,11521.76,11780.49,10867.18,11175.52,110885.87,1264875700.45,-130.53837250857626,12660.892499999998,13229.114999999998,-626.3505990113608,-451.980478166823,-174.37012084453784,-2169.932210526322,12810.347015194748,-29.0014394731134,29.534577642909397,34.67338336864991,28.783953217595112,25.86253816416836,46.176515529788205,46.176515529788205,-71.2160467824049,5877928747.565514,-758485870776.599,1590.189326603924,17601.266116308176,0.0,10510.371778428665,0.0,14055.818947368422,0.14263196902660158,50.44810526111032,11754.889999999998,12872.494,7039.805,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,12708.335778650362,13318.35612642668,13683.791905068032,13808.99932768156,13908.775764501333,13982.833957032964,14019.484032866103,7016.700637415081,10584.850481481479,193719553963.898
2018-01-20,12783.94,13031.04,11502.11,11521.82,119084.84,1492721765.44,-73.15316820071496,12564.662499999999,13229.114999999998,-583.730218976476,-327.4880785055505,-256.24214047092545,-2410.181500000006,12808.801408888554,-14.638121762773789,48.55157977309358,45.47683855224088,44.84731365523603,32.70424995769279,43.850452116649116,43.850452116649116,-55.152686344763964,6888154194.350998,-380975952393.79065,1585.8136604179294,17492.088468357015,0.0,10492.361531642986,0.0,13992.225,0.3273811234460497,50.0258317509476,11585.281999999997,12658.939,13992.225,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,12721.273962485455,13261.290383078975,13615.02386225743,13740.250075576265,13841.333349024026,13917.054663815776,13954.73605220947,13689.51735948746,11099.275592592589,214969491007.73
2018-01-21,11549.93,12787.35,11101.73,12783.54,130427.64,1552755289.93,-94.76215574112678,12564.662499999999,13229.114999999998,-642.1255312685007,-308.7067126380602,-333.4188186304405,-2298.37314285715,12748.645811121152,-20.171890659017862,37.12378526935049,38.73262242764991,33.033276318273664,35.554847730368245,39.89422206055343,39.89422206055343,-66.96672368172634,6161142453.912137,-600281609955.6091,1592.9426846737915,17550.719841498165,0.0,10244.235158501835,0.0,13897.477499999999,0.17870356240351556,52.57417889682736,11638.77,12483.126,13897.477499999999,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,12521.712151304204,13081.404019410154,13461.62454597043,13598.29015903413,13709.274901544957,13792.76713758811,13834.420065710025,13607.074452146102,11560.009555555554,194245883005.8066
2018-01-22,10814.52,11913.74,10067.76,11549.98,165723.08,1811992345.95,-117.75341416390143,12519.82,13229.114999999998,-739.2243596309872,-324.64443280043736,-414.5799268305499,-2068.261272727277,12547.874511067681,-27.514144250239113,31.90287198992438,35.36650761681008,26.017235525230817,34.632608499580144,35.479702273755116,35.479702273755116,-73.98276447476918,5815171846.292587,-704892421552.6777,1611.0167786256636,17566.390043580486,0.0,9834.603956419513,0.0,13700.497,0.12673863872251828,56.43434750696251,11569.134,12180.458999999999,13700.497,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,12231.931052738468,12846.461969106254,13270.098947342529,13423.55568015231,13548.555269919469,13642.782262375596,13689.844085932104,13409.731166710797,11569.132518518518,181900386404.0699
2018-01-23,10858.23,11388.52,9980.5,10814.52,158868.59,1710180828.64,-108.58851557495751,12504.857499999998,13229.114999999998,-803.3878934234654,-311.0463732743324,-492.341520149133,-2068.9584347826167,12318.985179567273,-18.408618536435814,32.560539488805134,35.72405733161263,28.622860883388928,29.224457575631106,31.90483998532748,31.90483998532748,-71.37713911661108,6237172405.306436,-593514646470.8877,1596.5170087238307,17479.573614183762,0.0,9491.581385816236,0.0,13485.5775,0.1710878747891646,59.23359402567318,11505.675999999998,11841.970000000001,13485.5775,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,11999.471921042299,12642.99026297435,13099.805329586403,13267.300243623342,13404.364128303097,13508.004859872559,13559.858480783938,13216.688427824656,11224.112777777778,182659613084.64746
2018-01-24,11429.02,11531.6,10506.55,10853.78,115804.82,1286435482.05,-81.45596377039679,12328.1125,13229.114999999998,-798.9699453301255,-245.30274014479392,-553.6672051853316,-2026.080208333342,12257.116444569829,-17.427475527754478,41.210596620904525,40.36355333052048,38.507389281991095,31.04916189687025,29.43291314403381,29.43291314403381,-61.49261071800891,7266132541.278315,-403829052860.85803,1555.6979366721284,17308.37591284888,0.0,9287.67308715112,0.0,13298.0245,0.26697746561413016,60.3149951009472,11487.127999999999,11621.009000000002,13298.0245,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,11903.18540164771,12520.158791369415,12984.487884063066,13158.448431980843,13301.97333269903,13411.108784571768,13465.88827001936,13065.602110984057,10998.26651851852,192286716046.53186
2018-01-25,11175.87,11741.92,10930.34,11428.11,93317.76,1061064251.44,-68.93036707930243,12173.662499999999,13229.114999999998,-806.5978213785911,-202.34449295460763,-604.2533284239835,-2129.327600000008,12173.551725802228,-21.534958632659134,38.64578547284582,39.01838121358137,36.56056226181246,34.563604142397466,26.975649224782366,26.975649224782366,-63.43943773818755,6847082892.603449,-384511818916.7406,1502.5466554812624,16747.433749575808,0.0,9270.724250424191,0.0,13009.079,0.25481072252332215,57.47301172628452,11165.514,11375.398000000001,13009.079,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,11780.682014522621,12385.524514449577,12862.272757215822,13044.133612190928,13195.20868091322,13310.618748648609,13368.700676266275,12759.137003492906,10948.993518518517,188049684619.97662
2018-01-26,11104.2,11656.54,10346.86,11175.87,142350.84,1560135332.27,-72.6138105449317,12367.4425,13229.114999999998,-809.099344534754,-163.87681288861643,-645.2225316461376,-2228.5637307692396,12165.344861485479,-18.582731550016376,37.86735869619616,38.62590683564074,35.230793779199445,36.766248441000975,24.803783954353747,24.803783954353747,-64.76920622080056,7091285860.592079,-345555116109.1764,1488.7704658040293,16002.082475831841,0.0,9409.265524168157,0.0,12705.673999999999,0.2570880532947499,51.88876207325708,11076.367999999999,11357.569,12705.673999999999,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,11666.941431618376,12258.371648912507,12745.797388598745,12935.048612880491,13093.324834807454,13214.783982236071,13276.066535429442,12512.005607135747,11006.719518518517,186865250754.97247
2018-01-27,11459.71,11638.69,10879.2,11104.34,90873.81,1031091633.68,-54.90711845826417,12367.4425,13229.114999999998,-773.4789499188173,-102.60513461814378,-670.8738153006735,-2101.7376296296407,12158.12907226782,-15.935102604317205,44.35387830793368,41.755556073716185,43.26688149795884,38.35274584632356,23.332450020880355,23.332450020880355,-56.733118502041165,7636407223.179509,-243823901423.6405,1436.6790039608843,15377.205351752807,0.0,9557.297648247193,0.0,12467.2515,0.3268801583583345,46.68156171795856,11205.405999999997,11387.27,12467.2515,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,11632.149589665558,12179.77053337826,12662.150436485881,12854.030659744063,13015.979440694555,13141.026513839503,13204.341877059798,12343.86962652841,11162.983962962964,192870383516.4746
2018-01-28,11767.74,12064.19,11407.94,11460.39,87917.22,1038153169.8,-28.97548376950516,12367.4425,13229.114999999998,-712.1844646793361,-33.048519502929935,-679.1359451764062,-1840.507178571439,12151.187127999974,4.300912298614933,49.66570496263057,44.40102834916353,49.750312594652115,42.74932929060344,22.41677618648687,22.41677618648687,-50.249687405347885,7736623609.170867,-163308726806.90692,1380.9340751065354,14990.823302614594,0.0,9622.836697385403,0.0,12306.829999999998,0.399573147318429,43.61794714990938,11387.307999999999,11446.492,12306.829999999998,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,11654.885917161051,12139.522262229222,12604.97415864789,12795.698814898415,12958.475164769956,13085.110045756159,13149.505616564586,12160.00798065016,11410.930518518517,198077862818.99594
2018-01-29,11233.95,11860.29,11089.52,11767.74,80713.7,920836244.04,-43.522072250272856,12306.519999999999,13229.114999999998,-698.6271960195772,-15.593000674536825,-683.0341953450404,-1692.9278965517333,12142.59249336127,0.6382864360772931,41.631308457022435,40.9315144927958,45.65293712557334,46.22337707272808,20.717989509972035,20.717989509972035,-54.34706287442666,7160887404.64122,-210197934221.07892,1337.3509268846399,14673.906124751238,0.0,9616.29887524876,0.0,12145.102499999999,0.3198451451346624,41.64318291675578,11348.293999999998,11417.711,12145.102499999999,7055.708333333331,6945.859199999998,7063.562750000008,7262.746924999998,11584.37347192185,12051.658640354275,12518.736066797652,12713.596020962066,12881.077198564384,13011.989187730798,13078.73653127757,12032.86513692221,11516.891962962962,189113744329.03766
2018-01-30,10107.26,11263.7,9871.21,11234.32,164072.93,1720894077.2,-100.49939024416769,12098.4075,13229.114999999998,-769.9222454055835,-69.51044004843436,-700.4118053571491,-1763.7621666666764,11860.131422983703,-9.558928801523331,29.771490352692084,34.75779968929888,23.574494335617924,39.65924801861443,17.337111410764585,17.337111410764585,-76.42550566438207,6023433132.284431,-457157393309.56323,1341.2894321071656,14239.953996443319,0.0,9569.028003556681,0.0,11904.491,0.11523025568441753,39.23667120993781,11134.571999999996,11150.043,11904.491,13044.831000000002,6945.859199999998,7063.562750000008,7262.746924999998,11337.146394758072,11864.14923483407,12369.336086981531,12579.306000995823,12759.654921729087,12900.550796218353,12972.357912683103,11758.616324082901,11146.10525925926,170168000351.94586
2018-01-31,10226.86,10377.96,9698.13,10107.4,122260.49,1230902973.11,-118.93826626062777,12055.137499999999,13229.114999999998,-807.4654066578041,-85.642881040524,-721.8225256172801,-1861.8631290322664,11751.444421167394,-11.238734360028326,32.1647346095632,35.86367019744445,15.863914717169115,28.363782059453428,14.686710884125468,14.686710884125468,-84.13608528283088,6707171551.794504,-370818337753.3462,1294.0423298137964,14101.67268052457,0.0,9399.18931947543,0.0,11750.431,0.1760071470704607,40.01966703220622,10959.103999999996,11017.735999999999,11750.431,12937.563666666667,6945.859199999998,7063.562750000008,7262.746924999998,11151.446745072137,11707.123948013339,12238.477482887149,12460.388631122985,12651.399424813855,12800.81490032796,12877.008438239161,11586.149048328982,10590.412851851854,172196568424.21378
2018-02-01,9114.72,10280.84,8726.95,10226.86,208918.8,1964308989.29,-164.86685949265592,11675.725,12989.9,-916.3954001556085,-155.65829963066267,-760.7371005249458,-2107.46528125001,11526.291843974945,-28.701793030943517,23.483062513833772,30.65947727272153,9.009337630021644,16.14924889426953,10.58349289013804,10.58349289013804,-90.99066236997837,5723240963.519996,-629928089409.8657,1312.6028776842395,13926.592134047442,0.0,9101.622865952559,0.0,11514.1075,0.002714449216090458,41.904848188145564,10490.105999999996,10847.755999999998,11514.1075,12749.583333333334,6945.859199999998,7063.562750000008,7262.746924999998,10810.99629972715,11459.733863617257,12050.217785559227,12294.30148216058,12503.654269675571,12666.980875622707,12750.121863757358,11341.863390838485,9777.184407407409,153488943437.0186
2018-02-02,8870.82,9147.93,7786.2,9114.73,322596.22,2768759876.15,-216.46834430616246,10984.877499999999,12519.525,-1010.7525699882972,-200.012375570681,-810.7401944176162,-2630.826696969707,11255.400602342777,-23.19589815695853,21.966097900852404,29.643542601678178,20.67975381517834,15.184335387456334,6.81064601536026,6.81064601536026,-79.32024618482166,7365123926.801912,-636409867178.8827,1316.111957849651,13577.735616211305,0.0,8913.249383788696,1.0,11245.4925,-0.009096260911603019,41.478718983829374,9910.721999999996,10649.014999999998,11245.4925,12540.056666666667,6945.859199999998,7063.562750000008,7262.746924999998,10486.843325122896,11213.788443861478,11860.998064897494,12127.255503287279,12355.183427838967,12532.696616586538,12622.9453301979,11058.19725324465,9031.972703703703,149400374866.6949
2018-02-03,9251.27,9504.37,8194.68,8872.87,139226.07,1253484523.4,-164.28861935874158,10756.717499999999,12519.525,-1042.8112919940977,-185.65687806118513,-857.1544139329126,-3044.3857941176557,11001.968958694099,-14.455102954176422,30.174647559922576,33.35333760923528,29.294662227687642,19.661251224295842,4.259449383600752,4.259449383600752,-70.70533777231236,8134132073.544016,-477367288020.8236,1315.6532465746761,13239.003152917738,0.0,8813.245847082262,0.0,11026.1245,0.09897157088577635,40.13882943037216,9514.185999999996,10431.239999999998,11026.1245,12342.429666666667,6945.859199999998,7063.562750000008,7262.746924999998,10280.495221344772,11028.10974536575,11707.507665724097,11989.206930343975,12230.970068345554,12419.503742560011,12515.401112445248,10910.213336779843,8651.662148148147,155826100296.94186
2018-02-04,8218.05,9400.99,7889.83,9251.27,164609.06,1413207410.82,-175.1760882727495,10654.1375,12519.525,-1138.466743229479,-225.04986343725318,-913.4168797922259,-3288.965676470596,10553.155558666787,-24.315012667810503,22.631684367977442,28.896995371991494,10.094694003492279,20.023036682119383,0.466981914975559,0.466981914975559,-89.90530599650772,7334814570.317307,-617765412733.1978,1329.618014676485,12951.489350286922,0.0,8559.366649713074,1.0,10755.427999999998,-0.07771109164789061,40.83633585361595,9136.343999999996,10135.457999999999,10755.427999999998,12051.205333333335,6945.859199999998,7063.562750000008,7262.746924999998,9936.171411675665,10763.22404866914,11504.548487671194,11810.995210008075,12073.591962424262,12278.053350250835,12381.924549511414,10710.196874857646,8297.869074074073,138441083711.64178
2018-02-05,6937.08,8391.29,6627.31,8218.05,341828.54,2534149181.03,-205.8276617963917,10074.692500000001,11940.08,-1302.6221338756677,-311.3642032667533,-991.2579306089144,-3600.2780588235364,9817.99804602658,-39.30293235990487,16.621752610343492,24.52244139096564,5.697569194096605,15.028975141758801,-4.607513604799135,-4.607513604799135,-94.3024308059034,5690702001.729242,-993251650403.312,1360.6438707710217,13275.721561897915,0.0,7800.59343810208,1.0,10538.157499999998,-0.15771565862524822,51.95526944625601,8478.387999999995,9718.746,10538.157499999998,11710.031333333336,6945.859199999998,7063.562750000008,7262.746924999998,9435.616644639063,10403.764549941956,11241.660412940444,11584.07443961058,11876.023318611891,12102.41301009498,12217.105922328652,10360.592191013287,7672.104555555553,116877934173.17558
